Invoice,,,Parts,,Labor,,Sublet,,HazMat & Fees,,Shop Supplies,,Discount,,Subtotal,,Tax,Total,Shop Name,Shop Identifier
Date,Number,URL,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed
01/18/2023,24499,https://autohousenwa.shop-ware.com/work_orders/71199605,248.60,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,687.50,0.00,75.63,763.13,AutoHouse Automotive,NWA
01/18/2023,24388,https://autohousenwa.shop-ware.com/work_orders/70145390,83.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.24,0.00,9.16,92.40,AutoHouse Automotive,NWA
01/18/2023,20853,https://autohousenwa.shop-ware.com/work_orders/35166135,127.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,128.36,0.00,14.12,142.48,AutoHouse Automotive,NWA
01/19/2023,21894,https://autohousenwa.shop-ware.com/work_orders/51380990,1376.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1376.37,0.00,151.40,1527.77,AutoHouse Automotive,NWA
01/19/2023,24067,https://autohousenwa.shop-ware.com/work_orders/68113793,181.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.39,0.00,19.95,201.34,AutoHouse Automotive,NWA
01/19/2023,24495,https://autohousenwa.shop-ware.com/work_orders/71121633,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
01/19/2023,24551,https://autohousenwa.shop-ware.com/work_orders/71588701,1546.62,0.00,1607.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,315.36,0.00,2863.26,0.00,314.96,3178.22,AutoHouse Automotive,NWA
01/20/2023,24555,https://autohousenwa.shop-ware.com/work_orders/71596761,30.25,0.00,70.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,0.00,103.40,0.00,11.37,114.77,AutoHouse Automotive,NWA
01/20/2023,24530,https://autohousenwa.shop-ware.com/work_orders/71537901,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
01/20/2023,24521,https://autohousenwa.shop-ware.com/work_orders/71495913,180.77,0.00,382.00,0.00,0.00,0.00,0.00,0.00,17.19,0.00,0.00,0.00,579.96,0.00,63.80,643.76,AutoHouse Automotive,NWA
01/20/2023,24526,https://autohousenwa.shop-ware.com/work_orders/71528643,363.82,0.00,560.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,948.82,0.00,104.37,1053.19,AutoHouse Automotive,NWA
01/20/2023,24545,https://autohousenwa.shop-ware.com/work_orders/71578903,1067.12,0.00,260.00,0.00,0.00,0.00,12.00,0.00,11.70,0.00,0.00,0.00,1350.82,0.00,148.59,1499.41,AutoHouse Automotive,NWA
01/20/2023,24518,https://autohousenwa.shop-ware.com/work_orders/71490115,343.07,0.00,360.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,719.27,0.00,79.12,798.39,AutoHouse Automotive,NWA
01/20/2023,24547,https://autohousenwa.shop-ware.com/work_orders/71581833,0.00,0.00,250.00,0.00,10.00,0.00,0.00,0.00,11.25,0.00,0.00,0.00,271.25,0.00,29.84,301.09,AutoHouse Automotive,NWA
01/23/2023,24597,https://autohousenwa.shop-ware.com/work_orders/71839945,9.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,0.00,1.10,11.08,AutoHouse Automotive,NWA
01/23/2023,24541,https://autohousenwa.shop-ware.com/work_orders/71561570,201.86,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,348.16,0.00,38.30,386.46,AutoHouse Automotive,NWA
01/23/2023,24515,https://autohousenwa.shop-ware.com/work_orders/71488529,57.86,0.00,226.00,0.00,0.00,0.00,0.00,0.00,10.17,0.00,0.00,0.00,294.03,0.00,32.34,326.37,AutoHouse Automotive,NWA
01/23/2023,24446,https://autohousenwa.shop-ware.com/work_orders/70896510,718.00,0.00,1535.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,2278.00,0.00,250.58,2528.58,AutoHouse Automotive,NWA
01/23/2023,24566,https://autohousenwa.shop-ware.com/work_orders/71677160,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
01/24/2023,24592,https://autohousenwa.shop-ware.com/work_orders/71823539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
01/24/2023,24483,https://autohousenwa.shop-ware.com/work_orders/71097918,96.21,0.00,840.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,961.21,0.00,105.73,1066.94,AutoHouse Automotive,NWA
01/24/2023,24524,https://autohousenwa.shop-ware.com/work_orders/71517114,570.08,0.00,560.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1155.08,0.00,127.06,1282.14,AutoHouse Automotive,NWA
01/24/2023,24561,https://autohousenwa.shop-ware.com/work_orders/71613615,201.30,0.00,210.00,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,420.75,0.00,46.28,467.03,AutoHouse Automotive,NWA
01/25/2023,24559,https://autohousenwa.shop-ware.com/work_orders/71607193,124.26,0.00,180.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,312.36,0.00,34.36,346.72,AutoHouse Automotive,NWA
01/25/2023,24608,https://autohousenwa.shop-ware.com/work_orders/71864806,284.75,0.00,285.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,56.98,0.00,524.31,0.00,57.68,581.99,AutoHouse Automotive,NWA
01/26/2023,24605,https://autohousenwa.shop-ware.com/work_orders/71853295,1083.06,0.00,280.00,0.00,125.00,0.00,0.00,0.00,12.60,0.00,0.00,0.00,1500.66,0.00,165.07,1665.73,AutoHouse Automotive,NWA
01/27/2023,24520,https://autohousenwa.shop-ware.com/work_orders/71494381,1448.66,0.00,1475.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,2948.66,0.00,324.35,3273.01,AutoHouse Automotive,NWA
01/27/2023,24580,https://autohousenwa.shop-ware.com/work_orders/71771970,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.84,0.00,7.00,0.00,65.84,0.00,7.24,73.08,AutoHouse Automotive,NWA
01/27/2023,24626,https://autohousenwa.shop-ware.com/work_orders/72144990,131.65,0.00,210.00,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,351.10,0.00,38.62,389.72,AutoHouse Automotive,NWA
01/27/2023,24629,https://autohousenwa.shop-ware.com/work_orders/72149852,300.30,0.00,250.00,0.00,0.00,0.00,0.00,0.00,11.25,0.00,0.00,0.00,561.55,0.00,61.77,623.32,AutoHouse Automotive,NWA
01/27/2023,24583,https://autohousenwa.shop-ware.com/work_orders/71776708,557.88,0.00,518.00,0.00,0.00,0.00,0.00,0.00,23.31,0.00,0.00,0.00,1099.19,0.00,120.91,1220.10,AutoHouse Automotive,NWA
01/27/2023,24596,https://autohousenwa.shop-ware.com/work_orders/71837445,332.89,0.00,260.00,0.00,0.00,0.00,0.00,0.00,11.70,0.00,0.00,0.00,604.59,0.00,66.50,671.09,AutoHouse Automotive,NWA
01/28/2023,24632,https://autohousenwa.shop-ware.com/work_orders/72241996,85.35,0.00,70.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,0.00,158.50,0.00,17.44,175.94,AutoHouse Automotive,NWA
01/29/2023,24504,https://autohousenwa.shop-ware.com/work_orders/71214468,151.20,0.00,126.00,0.00,0.00,0.00,0.00,0.00,5.67,0.00,0.00,0.00,282.87,0.00,31.12,313.99,AutoHouse Automotive,NWA
01/30/2023,24585,https://autohousenwa.shop-ware.com/work_orders/71788327,659.12,0.00,530.00,0.00,0.00,0.00,0.00,0.00,23.85,0.00,0.00,0.00,1212.97,0.00,133.43,1346.40,AutoHouse Automotive,NWA
01/30/2023,24587,https://autohousenwa.shop-ware.com/work_orders/71794335,191.57,0.00,280.00,0.00,0.00,0.00,0.00,0.00,12.60,0.00,0.00,0.00,484.17,0.00,53.26,537.43,AutoHouse Automotive,NWA
01/30/2023,24560,https://autohousenwa.shop-ware.com/work_orders/71613535,81.18,0.00,110.00,0.00,0.00,0.00,0.00,0.00,4.95,0.00,0.00,0.00,196.13,0.00,21.57,217.70,AutoHouse Automotive,NWA
01/31/2023,24611,https://autohousenwa.shop-ware.com/work_orders/71874235,190.05,0.00,350.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,0.00,0.00,555.80,0.00,61.14,616.94,AutoHouse Automotive,NWA
01/31/2023,24459,https://autohousenwa.shop-ware.com/work_orders/70940412,291.14,0.00,210.00,0.00,0.00,0.00,6.00,0.00,9.45,0.00,0.00,0.00,516.59,0.00,56.82,573.41,AutoHouse Automotive,NWA
01/31/2023,24009,https://autohousenwa.shop-ware.com/work_orders/67703201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
01/31/2023,24044,https://autohousenwa.shop-ware.com/work_orders/67901958,1030.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1030.21,0.00,113.32,1143.53,AutoHouse Automotive,NWA
01/31/2023,24498,https://autohousenwa.shop-ware.com/work_orders/71198834,30.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.80,0.00,3.39,34.19,AutoHouse Automotive,NWA
02/02/2023,24575,https://autohousenwa.shop-ware.com/work_orders/71759972,1663.45,0.00,1731.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,328.87,0.00,3090.58,0.00,339.96,3430.54,AutoHouse Automotive,NWA
02/02/2023,24606,https://autohousenwa.shop-ware.com/work_orders/71857484,315.81,0.00,600.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,940.81,0.00,103.49,1044.30,AutoHouse Automotive,NWA
02/02/2023,24431,https://autohousenwa.shop-ware.com/work_orders/70855415,1731.58,0.00,3832.00,0.00,553.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,6141.58,0.00,675.57,6817.15,AutoHouse Automotive,NWA
02/02/2023,24612,https://autohousenwa.shop-ware.com/work_orders/71886225,58.16,0.00,70.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,0.00,131.31,0.00,14.44,145.75,AutoHouse Automotive,NWA
02/02/2023,24035,https://autohousenwa.shop-ware.com/work_orders/67834701,157.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.94,0.00,17.37,175.31,AutoHouse Automotive,NWA
02/02/2023,24655,https://autohousenwa.shop-ware.com/work_orders/72499619,66.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.84,0.00,7.35,74.19,AutoHouse Automotive,NWA
02/02/2023,22546,https://autohousenwa.shop-ware.com/work_orders/58856740,136.36,0.00,70.00,0.00,0.00,0.00,0.00,0.00,3.15,0.00,0.00,0.00,209.51,0.00,23.05,232.56,AutoHouse Automotive,NWA
02/03/2023,24665,https://autohousenwa.shop-ware.com/work_orders/72676173,27.10,0.00,100.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,131.60,0.00,14.48,146.08,AutoHouse Automotive,NWA
02/03/2023,24650,https://autohousenwa.shop-ware.com/work_orders/72443439,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
02/03/2023,24403,https://autohousenwa.shop-ware.com/work_orders/70309999,427.60,0.00,975.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1427.60,0.00,157.04,1584.64,AutoHouse Automotive,NWA
02/06/2023,24601,https://autohousenwa.shop-ware.com/work_orders/71845409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/06/2023,24616,https://autohousenwa.shop-ware.com/work_orders/71914588,108.85,0.00,48.00,0.00,0.00,0.00,0.00,0.00,2.16,0.00,0.00,0.00,159.01,0.00,17.49,176.50,AutoHouse Automotive,NWA
02/06/2023,24653,https://autohousenwa.shop-ware.com/work_orders/72449528,203.77,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,642.67,0.00,70.69,713.36,AutoHouse Automotive,NWA
02/07/2023,24668,https://autohousenwa.shop-ware.com/work_orders/72678146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/09/2023,24623,https://autohousenwa.shop-ware.com/work_orders/71994018,498.79,0.00,616.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1139.79,0.00,125.38,1265.17,AutoHouse Automotive,NWA
02/09/2023,24641,https://autohousenwa.shop-ware.com/work_orders/72401511,64.09,0.00,50.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,116.34,0.00,12.80,129.14,AutoHouse Automotive,NWA
02/09/2023,24666,https://autohousenwa.shop-ware.com/work_orders/72677179,681.28,0.00,330.00,0.00,0.00,0.00,0.00,0.00,14.85,0.00,0.00,0.00,1026.13,0.00,112.87,1139.00,AutoHouse Automotive,NWA
02/09/2023,24673,https://autohousenwa.shop-ware.com/work_orders/72684338,302.47,0.00,390.00,0.00,0.00,0.00,0.00,0.00,17.55,0.00,0.00,0.00,710.02,0.00,78.10,788.12,AutoHouse Automotive,NWA
02/09/2023,24636,https://autohousenwa.shop-ware.com/work_orders/72314216,0.00,1169.94,0.00,462.00,0.00,0.00,0.00,0.00,20.79,0.00,0.00,0.00,20.79,1631.94,2.29,1655.02,AutoHouse Automotive,NWA
02/09/2023,22992,https://autohousenwa.shop-ware.com/work_orders/61345384,486.52,0.00,420.00,0.00,0.00,0.00,0.00,0.00,18.90,0.00,0.00,0.00,925.42,0.00,101.80,1027.22,AutoHouse Automotive,NWA
02/09/2023,24675,https://autohousenwa.shop-ware.com/work_orders/72687280,473.22,0.00,485.00,0.00,0.00,0.00,0.00,0.00,21.83,0.00,0.00,0.00,980.05,0.00,107.81,1087.86,AutoHouse Automotive,NWA
02/09/2023,22191,https://autohousenwa.shop-ware.com/work_orders/55283388,718.55,0.00,0.00,0.00,0.00,0.00,12.00,0.00,5.00,0.00,0.00,0.00,735.55,0.00,80.91,816.46,AutoHouse Automotive,NWA
02/09/2023,24717,https://autohousenwa.shop-ware.com/work_orders/72924198,98.68,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,140.48,0.00,15.45,155.93,AutoHouse Automotive,NWA
02/10/2023,24721,https://autohousenwa.shop-ware.com/work_orders/73116550,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,33.44,0.00,3.68,37.12,AutoHouse Automotive,NWA
02/10/2023,24687,https://autohousenwa.shop-ware.com/work_orders/72739514,40.17,0.00,115.00,0.00,0.00,0.00,0.00,0.00,5.18,0.00,0.00,0.00,160.35,0.00,17.64,177.99,AutoHouse Automotive,NWA
02/10/2023,24718,https://autohousenwa.shop-ware.com/work_orders/73014586,207.09,0.00,350.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,0.00,0.00,572.84,0.00,63.01,635.85,AutoHouse Automotive,NWA
02/10/2023,24658,https://autohousenwa.shop-ware.com/work_orders/72660412,752.31,0.00,935.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,84.37,0.00,1627.94,0.00,179.08,1807.02,AutoHouse Automotive,NWA
02/13/2023,24719,https://autohousenwa.shop-ware.com/work_orders/73112053,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/13/2023,24707,https://autohousenwa.shop-ware.com/work_orders/72898564,0.00,0.00,40.00,0.00,0.00,0.00,6.00,0.00,1.80,0.00,0.00,0.00,47.80,0.00,5.26,53.06,AutoHouse Automotive,NWA
02/13/2023,24633,https://autohousenwa.shop-ware.com/work_orders/72304574,40.30,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,186.60,0.00,20.53,207.13,AutoHouse Automotive,NWA
02/14/2023,24705,https://autohousenwa.shop-ware.com/work_orders/72891277,107.25,0.00,256.00,0.00,0.00,0.00,0.00,0.00,11.52,0.00,0.00,0.00,374.77,0.00,41.22,415.99,AutoHouse Automotive,NWA
02/14/2023,24679,https://autohousenwa.shop-ware.com/work_orders/72693224,1042.75,0.00,1640.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,2707.75,0.00,297.85,3005.60,AutoHouse Automotive,NWA
02/14/2023,24711,https://autohousenwa.shop-ware.com/work_orders/72908360,416.00,0.00,343.00,0.00,0.00,0.00,0.00,0.00,13.89,0.00,75.90,0.00,696.99,0.00,76.67,773.66,AutoHouse Automotive,NWA
02/14/2023,24720,https://autohousenwa.shop-ware.com/work_orders/73114530,50.51,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.67,0.00,19.05,0.00,177.13,0.00,19.48,196.61,AutoHouse Automotive,NWA
02/15/2023,24630,https://autohousenwa.shop-ware.com/work_orders/72157157,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,52.25,0.00,5.75,58.00,AutoHouse Automotive,NWA
02/15/2023,24728,https://autohousenwa.shop-ware.com/work_orders/73141752,88.58,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.67,0.00,22.86,0.00,211.39,0.00,23.25,234.64,AutoHouse Automotive,NWA
02/16/2023,24691,https://autohousenwa.shop-ware.com/work_orders/72759756,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
02/16/2023,24738,https://autohousenwa.shop-ware.com/work_orders/73162911,24.98,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,171.28,0.00,18.84,190.12,AutoHouse Automotive,NWA
02/16/2023,24730,https://autohousenwa.shop-ware.com/work_orders/73142645,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
02/16/2023,24689,https://autohousenwa.shop-ware.com/work_orders/72756528,156.65,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.51,0.00,36.67,0.00,338.49,0.00,37.23,375.72,AutoHouse Automotive,NWA
02/17/2023,24739,https://autohousenwa.shop-ware.com/work_orders/73170037,543.17,0.00,275.00,0.00,0.00,0.00,0.00,0.00,12.38,0.00,0.00,0.00,830.55,0.00,91.36,921.91,AutoHouse Automotive,NWA
02/17/2023,24589,https://autohousenwa.shop-ware.com/work_orders/71806273,1745.82,0.00,2180.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,392.58,0.00,3558.24,0.00,391.41,3949.65,AutoHouse Automotive,NWA
02/17/2023,24743,https://autohousenwa.shop-ware.com/work_orders/73309865,165.66,0.00,700.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,890.66,0.00,97.97,988.63,AutoHouse Automotive,NWA
02/17/2023,24733,https://autohousenwa.shop-ware.com/work_orders/73155339,38.97,0.00,127.00,0.00,0.00,0.00,0.00,0.00,5.72,0.00,0.00,0.00,171.69,0.00,18.89,190.58,AutoHouse Automotive,NWA
02/17/2023,24696,https://autohousenwa.shop-ware.com/work_orders/72782526,66.59,0.00,80.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,150.19,0.00,16.52,166.71,AutoHouse Automotive,NWA
02/17/2023,24758,https://autohousenwa.shop-ware.com/work_orders/73479420,282.58,0.00,280.00,0.00,0.00,0.00,0.00,0.00,12.60,0.00,0.00,0.00,575.18,0.00,63.27,638.45,AutoHouse Automotive,NWA
02/17/2023,24734,https://autohousenwa.shop-ware.com/work_orders/73159152,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,146.30,0.00,16.09,162.39,AutoHouse Automotive,NWA
02/17/2023,24510,https://autohousenwa.shop-ware.com/work_orders/71471315,693.23,0.00,1144.00,0.00,55.00,0.00,0.00,0.00,28.00,0.00,183.72,0.00,1736.51,0.00,189.39,1925.90,AutoHouse Automotive,NWA
02/17/2023,24453,https://autohousenwa.shop-ware.com/work_orders/70922001,71.60,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,113.40,0.00,12.47,125.87,AutoHouse Automotive,NWA
02/17/2023,24686,https://autohousenwa.shop-ware.com/work_orders/72736871,824.82,0.00,959.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,1808.82,0.00,198.97,2007.79,AutoHouse Automotive,NWA
02/20/2023,24727,https://autohousenwa.shop-ware.com/work_orders/73140929,94.79,0.00,220.00,0.00,0.00,0.00,0.00,0.00,8.80,0.00,0.00,0.00,323.59,0.00,35.34,358.93,AutoHouse Automotive,NWA
02/20/2023,24744,https://autohousenwa.shop-ware.com/work_orders/73312380,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.04,0.00,14.00,0.00,131.04,0.00,14.40,145.44,AutoHouse Automotive,NWA
02/20/2023,24747,https://autohousenwa.shop-ware.com/work_orders/73324372,135.06,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,280.66,0.00,30.52,311.18,AutoHouse Automotive,NWA
02/20/2023,24752,https://autohousenwa.shop-ware.com/work_orders/73344424,411.51,0.00,810.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,122.15,0.00,1127.36,0.00,123.01,1250.37,AutoHouse Automotive,NWA
02/20/2023,24782,https://autohousenwa.shop-ware.com/work_orders/73640484,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,124.80,0.00,13.72,138.52,AutoHouse Automotive,NWA
02/21/2023,24756,https://autohousenwa.shop-ware.com/work_orders/73362091,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,145.60,0.00,16.00,161.60,AutoHouse Automotive,NWA
02/21/2023,24759,https://autohousenwa.shop-ware.com/work_orders/73482247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/21/2023,24784,https://autohousenwa.shop-ware.com/work_orders/73643138,335.23,0.00,210.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,553.63,0.00,60.04,613.67,AutoHouse Automotive,NWA
02/21/2023,24786,https://autohousenwa.shop-ware.com/work_orders/73649499,245.76,0.00,540.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,0.00,0.00,807.36,0.00,88.14,895.50,AutoHouse Automotive,NWA
02/22/2023,24350,https://autohousenwa.shop-ware.com/work_orders/69975956,5190.76,0.00,2860.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,8078.76,0.00,875.62,8954.38,AutoHouse Automotive,NWA
02/22/2023,24767,https://autohousenwa.shop-ware.com/work_orders/73513300,299.93,0.00,350.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,663.93,0.00,72.25,736.18,AutoHouse Automotive,NWA
02/22/2023,24768,https://autohousenwa.shop-ware.com/work_orders/73527154,111.15,0.00,180.00,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,298.35,0.00,32.52,330.87,AutoHouse Automotive,NWA
02/22/2023,24497,https://autohousenwa.shop-ware.com/work_orders/71197065,1362.74,0.00,875.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2265.74,0.00,245.75,2511.49,AutoHouse Automotive,NWA
02/22/2023,23119,https://autohousenwa.shop-ware.com/work_orders/61887115,124.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.99,0.00,13.44,138.43,AutoHouse Automotive,NWA
02/22/2023,23081,https://autohousenwa.shop-ware.com/work_orders/61726854,118.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.76,0.00,12.77,131.53,AutoHouse Automotive,NWA
02/23/2023,24803,https://autohousenwa.shop-ware.com/work_orders/73708093,91.70,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,237.30,0.00,25.86,263.16,AutoHouse Automotive,NWA
02/23/2023,24790,https://autohousenwa.shop-ware.com/work_orders/73680661,790.52,0.00,724.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1542.52,0.00,167.63,1710.15,AutoHouse Automotive,NWA
02/23/2023,24735,https://autohousenwa.shop-ware.com/work_orders/73159732,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,41.60,0.00,4.57,46.17,AutoHouse Automotive,NWA
02/24/2023,24819,https://autohousenwa.shop-ware.com/work_orders/73752027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
02/24/2023,24766,https://autohousenwa.shop-ware.com/work_orders/73513247,15.41,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.80,0.00,0.00,0.00,88.21,0.00,9.66,97.87,AutoHouse Automotive,NWA
02/24/2023,24772,https://autohousenwa.shop-ware.com/work_orders/73540218,831.68,0.00,1470.50,0.00,0.00,0.00,0.00,0.00,28.00,0.00,230.22,0.00,2099.96,0.00,229.05,2329.01,AutoHouse Automotive,NWA
02/24/2023,24760,https://autohousenwa.shop-ware.com/work_orders/73482544,300.37,0.00,434.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.00,751.73,0.00,81.90,833.63,AutoHouse Automotive,NWA
02/24/2023,24732,https://autohousenwa.shop-ware.com/work_orders/73151118,1836.27,0.00,980.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,2844.27,0.00,308.21,3152.48,AutoHouse Automotive,NWA
02/24/2023,24777,https://autohousenwa.shop-ware.com/work_orders/73625802,74.70,0.00,110.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,189.10,0.00,20.60,209.70,AutoHouse Automotive,NWA
02/24/2023,24785,https://autohousenwa.shop-ware.com/work_orders/73646602,37.40,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.52,0.00,10.74,0.00,99.18,0.00,10.82,110.00,AutoHouse Automotive,NWA
02/24/2023,24824,https://autohousenwa.shop-ware.com/work_orders/74032215,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,2.52,0.00,7.00,0.00,65.52,0.00,7.20,72.72,AutoHouse Automotive,NWA
02/24/2023,24825,https://autohousenwa.shop-ware.com/work_orders/74034351,153.33,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,0.00,0.00,298.93,0.00,32.48,331.41,AutoHouse Automotive,NWA
